Date,Team,Opp,Score,FPts,Min,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,player_id,player_name,injured,GA,Sv,PKS,HCS,Sm
2025-12-06,BUR,@NEW,L 1-2,5,85,0,1,0,1,0,4,0,0,0,0,1,0,0,6,0,0,0,2,0,05gvx,Armando Broja,,,,,,
2025-12-03,BUR,CRY,L 0-1,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,05gvx,Armando Broja,,,,,,
2025-11-29,BUR,@BRF,L 1-3,0.5,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,05gvx,Armando Broja,,,,,,
2025-11-22,BUR,CHE,L 0-2,1.5,17,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,05gvx,Armando Broja,,,,,,
2025-11-08,BUR,@WHU,L 2-3,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,05gvx,Armando Broja,,,,,,
2025-11-01,BUR,ARS,L 0-2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,05gvx,Armando Broja,,,,,,
2025-10-05,BUR,@AVL,L 1-2,-0.5,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,05gvx,Armando Broja,,,,,,
2025-09-27,BUR,@MCI,L 1-5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,05gvx,Armando Broja,,,,,,
2025-09-14,BUR,LIV,L 0-1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,05gvx,Armando Broja,,,,,,
2026-02-09,BUR,@CRY,TBD,,,,,,,,,,,,,,,,,,,,,,05gvx,Armando Broja,Available,,,,,
2026-02-07,NEW,BRF,L 2-3,8,45,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2026-01-31,NEW,@LIV,L 1-4,3,72,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,05ogb,Anthony Elanga,,,,,,
2026-01-25,NEW,AVL,L 0-2,0.5,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2026-01-18,NEW,@WOL,T 0-0,2,22,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-12-20,NEW,CHE,T 2-2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-12-14,NEW,@SUN,L 0-1,-0.5,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2025-12-06,NEW,BUR,W 2-1,3,90,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2025-12-02,NEW,TOT,T 2-2,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,05ogb,Anthony Elanga,,,,,,
2025-11-29,NEW,@EVE,W 4-1,13,70,0,1,1,1,3,3,0,0,0,0,0,0,0,3,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2025-11-22,NEW,MCI,W 2-1,-0.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-11-09,NEW,@BRF,L 1-3,-0.5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,05ogb,Anthony Elanga,,,,,,
2025-11-02,NEW,@WHU,L 1-3,3,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2025-10-25,NEW,FUL,W 2-1,4,13,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-10-18,NEW,@BHA,L 1-2,1,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05ogb,Anthony Elanga,,,,,,
2025-10-05,NEW,NOT,W 2-0,5.5,69,0,2,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,05ogb,Anthony Elanga,,,,,,
2025-09-28,NEW,ARS,L 1-2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,05ogb,Anthony Elanga,,,,,,
2025-09-21,NEW,@BOU,T 0-0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-09-13,NEW,WOL,W 1-0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-08-30,NEW,@LEE,T 0-0,0.5,27,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,05ogb,Anthony Elanga,,,,,,
2025-08-25,NEW,LIV,L 2-3,3,90,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,05ogb,Anthony Elanga,,,,,,
2025-08-16,NEW,@AVL,T 0-0,8.5,77,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,05ogb,Anthony Elanga,,,,,,
2026-02-09,NEW,@TOT,TBD,,,,,,,,,,,,,,,,,,,,,,05ogb,Anthony Elanga,Available,,,,,
2026-01-24,FUL,BHA,W 2-1,5.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06jh3,Joshua King,,,,,,
2026-01-17,FUL,@LEE,L 0-1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-12-27,FUL,@WHU,W 1-0,-1,20,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,06jh3,Joshua King,,,,,,
2025-12-22,FUL,NOT,W 1-0,2,11,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,06jh3,Joshua King,,,,,,
2025-12-13,FUL,@BUR,W 3-2,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-12-07,FUL,CRY,L 1-2,1,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-12-02,FUL,MCI,L 4-5,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06jh3,Joshua King,,,,,,
2025-11-29,FUL,@TOT,W 2-1,7.5,67,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-11-22,FUL,SUN,W 1-0,4,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,06jh3,Joshua King,,,,,,
2025-11-08,FUL,@EVE,L 0-2,6.5,45,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-11-01,FUL,WOL,W 3-0,3.5,71,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,06jh3,Joshua King,,,,,,
2025-10-25,FUL,@NEW,L 1-2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-10-18,FUL,ARS,L 0-1,1,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-10-03,FUL,@BOU,L 1-3,2.5,66,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,06jh3,Joshua King,,,,,,
2025-09-28,FUL,@AVL,L 1-3,9,64,0,1,0,2,1,1,1,0,0,0,1,3,1,1,0,0,0,3,0,06jh3,Joshua King,,,,,,
2025-09-20,FUL,BRF,W 3-1,-0.5,66,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-09-13,FUL,LEE,W 1-0,1,59,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,06jh3,Joshua King,,,,,,
2025-08-30,FUL,@CHE,L 0-2,6,66,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,06jh3,Joshua King,,,,,,
2025-08-24,FUL,MUN,T 1-1,1,70,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2025-08-16,FUL,@BHA,T 1-1,3.5,76,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,06jh3,Joshua King,,,,,,
2026-02-09,FUL,@MCI,TBD,,,,,,,,,,,,,,,,,,,,,,06jh3,Joshua King,Available,,,,,
2026-02-07,BUR,WHU,L 0-2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06dwm,Jacob Bruun Larsen,,,,,,
2026-02-02,BUR,@SUN,L 0-3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06dwm,Jacob Bruun Larsen,,,,,,
2026-01-03,BUR,@BHA,L 0-2,3.5,54,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-30,BUR,NEW,L 1-3,1.5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-27,BUR,EVE,T 0-0,-1,72,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-20,BUR,@BOU,T 1-1,3,65,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-13,BUR,FUL,L 2-3,15,76,0,5,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-06,BUR,@NEW,L 1-2,3,85,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,2,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-12-03,BUR,CRY,L 0-1,5.5,45,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-11-29,BUR,@BRF,L 1-3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-11-22,BUR,CHE,L 0-2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-11-08,BUR,@WHU,L 2-3,5,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-11-01,BUR,ARS,L 0-2,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-10-26,BUR,@WOL,W 3-2,1,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-10-18,BUR,LEE,W 2-0,2.5,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-10-05,BUR,@AVL,L 1-2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-09-27,BUR,@MCI,L 1-5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-08-30,BUR,@MUN,L 2-3,13.5,81,0,2,1,0,1,2,0,0,1,2,2,0,0,1,0,0,0,2,0,06dwm,Jacob Bruun Larsen,,,,,,
2025-08-23,BUR,SUN,W 2-0,0.5,68,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,06dwm,Jacob Bruun Larsen,,,,,,
2025-08-16,BUR,@TOT,L 0-3,0.5,26,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,06dwm,Jacob Bruun Larsen,,,,,,
2026-02-09,BUR,@CRY,TBD,,,,,,,,,,,,,,,,,,,,,,06dwm,Jacob Bruun Larsen,Available,,,,,
2026-02-07,MUN,TOT,W 2-0,12,90,0,0,0,0,2,0,0,0,0,2,4,1,0,0,0,0,0,0,1,062pl,Lisandro Martinez,,,,,,
2026-02-01,MUN,FUL,W 3-2,-0.75,90,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,2,0,062pl,Lisandro Martinez,,,,,,
2026-01-25,MUN,@ARS,W 3-2,-0.5,90,0,0,0,0,1,0,0,0,1,0,2,2,2,2,0,0,1,2,0,062pl,Lisandro Martinez,,,,,,
2026-01-17,MUN,MCI,W 2-0,11,90,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0,0,0,0,1,062pl,Lisandro Martinez,,,,,,
2026-01-07,MUN,@BUR,T 2-2,3.75,90,0,0,0,0,0,1,0,0,0,0,1,4,2,2,0,0,0,2,0,062pl,Lisandro Martinez,,,,,,
2026-01-04,MUN,@LEE,T 1-1,7,90,0,1,0,0,1,0,0,0,0,3,8,0,0,1,0,0,0,1,0,062pl,Lisandro Martinez,,,,,,
2025-12-30,MUN,WOL,T 1-1,4,90,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1,0,062pl,Lisandro Martinez,,,,,,
2025-12-26,MUN,NEW,W 1-0,12,87,0,1,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,1,062pl,Lisandro Martinez,,,,,,
2025-12-21,MUN,@AVL,L 1-2,2.25,45,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,062pl,Lisandro Martinez,,,,,,
2025-12-15,MUN,BOU,T 4-4,-0.5,20,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,062pl,Lisandro Martinez,,,,,,
2025-12-08,MUN,@WOL,W 4-1,1.25,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,062pl,Lisandro Martinez,,,,,,
2025-12-04,MUN,WHU,T 1-1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,062pl,Lisandro Martinez,,,,,,
2025-11-30,MUN,@CRY,W 2-1,0.25,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,062pl,Lisandro Martinez,,,,,,
2026-02-09,MUN,@WHU,TBD,,,,,,,,,,,,,,,,,,,,,,062pl,Lisandro Martinez,Available,,,,,
2026-01-07,SUN,@BRF,L 0-3,3.5,51,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2026-01-04,SUN,@TOT,T 1-1,1.5,65,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2026-01-01,SUN,MCI,T 0-0,2,71,0,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0626q,Simon Adingra,,,,,,
2025-12-28,SUN,LEE,T 1-1,18.5,84,1,1,0,1,2,0,0,0,1,0,3,2,0,1,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2025-12-20,SUN,@BHA,T 0-0,3.5,62,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0626q,Simon Adingra,,,,,,
2025-12-06,SUN,@MCI,L 0-3,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0626q,Simon Adingra,,,,,,
2025-11-22,SUN,@FUL,L 0-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0626q,Simon Adingra,,,,,,
2025-11-08,SUN,ARS,T 2-2,-0.5,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2025-10-04,SUN,@MUN,L 0-2,4.5,36,0,1,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,2,0,0626q,Simon Adingra,,,,,,
2025-09-27,SUN,@NOT,W 1-0,-0.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0626q,Simon Adingra,,,,,,
2025-09-13,SUN,@CRY,T 0-0,8,68,0,1,0,0,1,0,0,0,1,0,1,2,0,2,0,0,0,0,1,0626q,Simon Adingra,,,,,,
2025-08-30,SUN,BRF,W 2-1,3.5,24,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2025-08-23,SUN,@BUR,L 0-2,0.5,62,0,1,0,0,0,2,1,0,1,0,3,0,0,1,0,0,0,1,0,0626q,Simon Adingra,,,,,,
2025-08-16,SUN,WHU,W 3-0,9,75,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0626q,Simon Adingra,,,,,,
2026-02-09,SUN,LIV,TBD,,,,,,,,,,,,,,,,,,,,,,0626q,Simon Adingra,Available,,,,,
2026-02-07,CHE,@WOL,W 3-1,3.5,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,05oig,Liam Delap,,,,,,
2026-01-31,CHE,WHU,W 3-2,10.5,90,0,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,2,0,05oig,Liam Delap,,,,,,
2026-01-25,CHE,@CRY,W 3-1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,05oig,Liam Delap,,,,,,
2026-01-17,CHE,BRF,W 2-0,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,05oig,Liam Delap,,,,,,
2026-01-07,CHE,@FUL,L 1-2,19.5,90,1,2,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,05oig,Liam Delap,,,,,,
2026-01-04,CHE,@MCI,T 1-1,-0.5,27,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,05oig,Liam Delap,,,,,,
2025-12-30,CHE,BOU,T 2-2,2,86,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,2,0,05oig,Liam Delap,,,,,,
2025-12-27,CHE,AVL,L 1-2,-2.5,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,05oig,Liam Delap,,,,,,
2025-12-06,CHE,@BOU,T 0-0,2,31,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,05oig,Liam Delap,,,,,,
2025-12-03,CHE,@LEE,L 1-3,2,60,0,0,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,2,0,05oig,Liam Delap,,,,,,
2025-11-30,CHE,ARS,T 1-1,3.5,34,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,05oig,Liam Delap,,,,,,
2025-11-22,CHE,@BUR,W 2-0,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,05oig,Liam Delap,,,,,,
2025-11-08,CHE,WOL,W 3-0,1.5,63,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,05oig,Liam Delap,,,,,,
2025-08-30,CHE,FUL,W 2-0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05oig,Liam Delap,,,,,,
2025-08-22,CHE,@WHU,W 5-1,2.5,61,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,05oig,Liam Delap,,,,,,
2025-08-17,CHE,CRY,T 0-0,1.5,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,05oig,Liam Delap,,,,,,
2026-02-09,CHE,LEE,TBD,,,,,,,,,,,,,,,,,,,,,,05oig,Liam Delap,Available,,,,,
2026-01-31,EVE,@BHA,T 1-1,2,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-12-27,EVE,@BUR,T 0-0,10,68,0,1,0,2,2,1,0,0,0,0,3,0,0,3,0,0,0,0,1,0687c,Carlos Alcaraz,,,,,,
2025-12-20,EVE,ARS,L 0-1,3.5,74,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0687c,Carlos Alcaraz,,,,,,
2025-12-13,EVE,@CHE,L 0-2,12.5,73,0,4,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,2,0,0687c,Carlos Alcaraz,,,,,,
2025-12-06,EVE,NOT,W 3-0,2.5,72,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0687c,Carlos Alcaraz,,,,,,
2025-12-02,EVE,@BOU,W 1-0,11,79,0,2,1,0,0,2,1,0,0,1,1,0,0,4,0,0,0,0,1,0687c,Carlos Alcaraz,,,,,,
2025-11-29,EVE,NEW,L 1-4,1,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0687c,Carlos Alcaraz,,,,,,
2025-11-24,EVE,@MUN,W 1-0,-0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-11-03,EVE,@SUN,T 1-1,-1.5,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-10-26,EVE,TOT,L 0-3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0687c,Carlos Alcaraz,,,,,,
2025-10-18,EVE,@MCI,L 0-2,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0687c,Carlos Alcaraz,,,,,,
2025-10-05,EVE,CRY,W 2-1,7,45,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-09-20,EVE,@LIV,L 1-2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-08-30,EVE,@WOL,W 3-2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-08-24,EVE,BHA,W 2-0,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0687c,Carlos Alcaraz,,,,,,
2025-08-18,EVE,@LEE,L 0-1,4,85,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0687c,Carlos Alcaraz,,,,,,
2026-02-09,EVE,BOU,TBD,,,,,,,,,,,,,,,,,,,,,,0687c,Carlos Alcaraz,Available,,,,,
2026-02-07,TOT,@MUN,L 0-2,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2026-02-01,TOT,MCI,T 2-2,1,67,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,070hp,Randal Kolo Muani,,,,,,
2026-01-17,TOT,WHU,L 1-2,5.5,90,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,070hp,Randal Kolo Muani,,,,,,
2026-01-07,TOT,@BOU,L 2-3,0.5,66,0,1,0,0,1,2,1,0,0,0,2,0,0,1,0,0,0,2,0,070hp,Randal Kolo Muani,,,,,,
2026-01-04,TOT,SUN,T 1-1,8,70,0,1,0,0,0,2,0,0,2,0,1,5,0,0,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2026-01-01,TOT,@BRF,T 0-0,2.5,22,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,070hp,Randal Kolo Muani,,,,,,
2025-12-28,TOT,@CRY,W 1-0,4.5,62,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,070hp,Randal Kolo Muani,,,,,,
2025-12-20,TOT,LIV,L 1-2,5,79,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,070hp,Randal Kolo Muani,,,,,,
2025-12-14,TOT,@NOT,L 0-3,10,79,0,1,0,0,2,0,0,0,1,1,1,4,0,0,0,0,0,3,0,070hp,Randal Kolo Muani,,,,,,
2025-12-06,TOT,BRF,W 2-0,3.5,73,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,070hp,Randal Kolo Muani,,,,,,
2025-12-02,TOT,@NEW,T 2-2,5.5,76,0,1,0,0,1,3,0,0,0,0,2,3,0,2,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2025-11-29,TOT,FUL,L 1-2,-1.5,90,0,0,0,0,0,3,1,0,0,0,1,1,0,2,0,0,0,2,0,070hp,Randal Kolo Muani,,,,,,
2025-11-23,TOT,@ARS,L 1-4,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2025-11-08,TOT,MUN,T 2-2,1.5,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2025-11-01,TOT,CHE,L 0-1,4.5,72,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,070hp,Randal Kolo Muani,,,,,,
2025-10-26,TOT,@EVE,W 3-0,3,61,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,070hp,Randal Kolo Muani,,,,,,
2025-10-19,TOT,AVL,L 1-2,-0.5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,070hp,Randal Kolo Muani,,,,,,
2026-02-09,TOT,NEW,TBD,,,,,,,,,,,,,,,,,,,,,,070hp,Randal Kolo Muani,Available,,,,,
2026-01-24,WOL,@MCI,L 0-2,-0.75,45,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,070bg,Jackson Tchatchoua,,,,,,
2026-01-18,WOL,NEW,T 0-0,10.75,90,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,070bg,Jackson Tchatchoua,,,,,,
2026-01-07,WOL,@EVE,T 1-1,-2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,070bg,Jackson Tchatchoua,,,,,,
2026-01-03,WOL,WHU,W 3-0,4.75,90,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,070bg,Jackson Tchatchoua,,,,,,
2025-12-30,WOL,@MUN,T 1-1,3.75,90,0,2,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,1,0,070bg,Jackson Tchatchoua,,,,,,
2025-12-27,WOL,@LIV,L 1-2,3.25,27,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,070bg,Jackson Tchatchoua,,,,,,
2025-12-20,WOL,BRF,L 0-2,2.25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,070bg,Jackson Tchatchoua,,,,,,
2025-12-13,WOL,@ARS,L 1-2,-3,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,070bg,Jackson Tchatchoua,,,,,,
2025-12-08,WOL,MUN,L 1-4,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,070bg,Jackson Tchatchoua,,,,,,
2025-12-03,WOL,NOT,L 0-1,6.25,80,0,1,0,0,1,0,0,0,1,0,1,0,1,3,0,0,0,1,0,070bg,Jackson Tchatchoua,,,,,,
2025-11-30,WOL,@AVL,L 0-1,7.75,90,0,2,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,1,0,070bg,Jackson Tchatchoua,,,,,,
