player_id,matchweek,date,team,opp,score,fpts,min,g,kp,at,sot,tkw,dis,yc,rc,acnc,int,clr,cos,bs,aer,pkm,pkd,og,gao,cs,player_name,injured,ga,sv,pks,hcs,sm,position,season,last_minutes,season_minutes,last_g,season_g,g_per_min_gameweek,g_per_min_season,g_per_90_gameweek,g_per_90_season,last_kp,season_kp,kp_per_min_gameweek,kp_per_min_season,kp_per_90_gameweek,kp_per_90_season,last_at,season_at,at_per_min_gameweek,at_per_min_season,at_per_90_gameweek,at_per_90_season,last_sot,season_sot,sot_per_min_gameweek,sot_per_min_season,sot_per_90_gameweek,sot_per_90_season,last_tkw,season_tkw,tkw_per_min_gameweek,tkw_per_min_season,tkw_per_90_gameweek,tkw_per_90_season,last_dis,season_dis,dis_per_min_gameweek,dis_per_min_season,dis_per_90_gameweek,dis_per_90_season,last_yc,season_yc,yc_per_min_gameweek,yc_per_min_season,yc_per_90_gameweek,yc_per_90_season,last_rc,season_rc,rc_per_min_gameweek,rc_per_min_season,rc_per_90_gameweek,rc_per_90_season,last_acnc,season_acnc,acnc_per_min_gameweek,acnc_per_min_season,acnc_per_90_gameweek,acnc_per_90_season,last_int,season_int,int_per_min_gameweek,int_per_min_season,int_per_90_gameweek,int_per_90_season,last_clr,season_clr,clr_per_min_gameweek,clr_per_min_season,clr_per_90_gameweek,clr_per_90_season,last_cos,season_cos,cos_per_min_gameweek,cos_per_min_season,cos_per_90_gameweek,cos_per_90_season,last_bs,season_bs,bs_per_min_gameweek,bs_per_min_season,bs_per_90_gameweek,bs_per_90_season,last_aer,season_aer,aer_per_min_gameweek,aer_per_min_season,aer_per_90_gameweek,aer_per_90_season,last_pkm,season_pkm,pkm_per_min_gameweek,pkm_per_min_season,pkm_per_90_gameweek,pkm_per_90_season,last_pkd,season_pkd,pkd_per_min_gameweek,pkd_per_min_season,pkd_per_90_gameweek,pkd_per_90_season,last_og,season_og,og_per_min_gameweek,og_per_min_season,og_per_90_gameweek,og_per_90_season,last_gao,season_gao,gao_per_min_gameweek,gao_per_min_season,gao_per_90_gameweek,gao_per_90_season,last_cs,season_cs,cs_per_min_gameweek,cs_per_min_season,cs_per_90_gameweek,cs_per_90_season,last_ga,season_ga,ga_per_min_gameweek,ga_per_min_season,ga_per_90_gameweek,ga_per_90_season,last_sv,season_sv,sv_per_min_gameweek,sv_per_min_season,sv_per_90_gameweek,sv_per_90_season,last_pks,season_pks,pks_per_min_gameweek,pks_per_min_season,pks_per_90_gameweek,pks_per_90_season,last_hcs,season_hcs,hcs_per_min_gameweek,hcs_per_min_season,hcs_per_90_gameweek,hcs_per_90_season,last_sm,season_sm,sm_per_min_gameweek,sm_per_min_season,sm_per_90_gameweek,sm_per_90_season,home_ind,opp_clean,positional_avg_g_per_90_season,positional_avg_kp_per_90_season,positional_avg_at_per_90_season,positional_avg_sot_per_90_season,positional_avg_tkw_per_90_season,positional_avg_dis_per_90_season,positional_avg_yc_per_90_season,positional_avg_rc_per_90_season,positional_avg_acnc_per_90_season,positional_avg_int_per_90_season,positional_avg_clr_per_90_season,positional_avg_cos_per_90_season,positional_avg_bs_per_90_season,positional_avg_aer_per_90_season,positional_avg_pkm_per_90_season,positional_avg_pkd_per_90_season,positional_avg_og_per_90_season,positional_avg_gao_per_90_season,positional_avg_cs_per_90_season,positional_avg_ga_per_90_season,positional_avg_sv_per_90_season,positional_avg_pks_per_90_season,positional_avg_hcs_per_90_season,positional_avg_sm_per_90_season,team_week_standing,team_week_standing_opp
06znb,24,2026-02-02,SUN,@ARS,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robin Roefs,Available,0.0,0.0,0.0,0.0,0.0,G,2025,90.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001851851851851852,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.000925925925925926,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.010648148148148148,0.0,0.9583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.008333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.011111111111111112,0.003703703703703704,1.0,0.33333333333333337,0.0,26.0,0.0,0.012037037037037037,0.0,1.0833333333333333,0.0,76.0,0.0,0.03518518518518519,0.0,3.166666666666667,0.0,1.0,0.0,0.000462962962962963,0.0,0.04166666666666667,1.0,37.0,0.011111111111111112,0.01712962962962963,1.0,1.5416666666666667,0.0,3.0,0.0,0.001388888888888889,0.0,0.125,1,ARS,0.0,0.03001813727418905,0.006896551724137932,0.0,0.011612372729522126,0.0,0.05333215982579575,0.0031221813640463472,0.0,0.020363560674391178,1.0711337345196863,0.009607025834206362,0.0,0.36932884235850605,0.0,0.0,0.003843279598590798,0.0,0.26361035478740963,0.9889375135149386,2.1379569496613806,0.01731899777031623,0.7448890042373838,0.1535721454828976,5,5
0703c,24,2026-02-02,SUN,BUR,W 3-0,22.25,90.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Nordi Mukiele,,0.0,0.0,0.0,0.0,0.0,D,2025,82.0,1882.0,0.0,1.0,0.0,0.0005313496280552603,0.0,0.04782146652497343,1.0,15.0,0.012195121951219513,0.007970244420828906,1.0975609756097562,0.7173219978746015,1.0,4.0,0.012195121951219513,0.0021253985122210413,1.0975609756097562,0.19128586609989373,0.0,2.0,0.0,0.0010626992561105207,0.0,0.09564293304994687,0.0,32.0,0.0,0.01700318809776833,0.0,1.5302869287991498,5.0,12.0,0.06097560975609756,0.006376195536663124,5.48780487804878,0.5738575982996812,0.0,4.0,0.0,0.0021253985122210413,0.0,0.19128586609989373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.012195121951219513,0.004250797024442083,1.0975609756097562,0.38257173219978746,0.0,30.0,0.0,0.015940488841657812,0.0,1.434643995749203,3.0,121.0,0.036585365853658534,0.06429330499468651,3.292682926829268,5.786397449521786,0.0,6.0,0.0,0.003188097768331562,0.0,0.2869287991498406,1.0,8.0,0.012195121951219513,0.004250797024442083,1.0975609756097562,0.38257173219978746,2.0,62.0,0.024390243902439025,0.03294367693942614,2.1951219512195124,2.9649309245483524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005313496280552603,0.0,0.04782146652497343,3.0,24.0,0.036585365853658534,0.012752391073326248,3.292682926829268,1.1477151965993624,0.0,6.0,0.0,0.003188097768331562,0.0,0.2869287991498406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BUR,0.036272547434439355,0.46793527446025673,0.08309644461010801,0.1283834117960839,0.9202838473501763,0.5307823296617272,0.2250476723179202,0.005446901892149283,0.3426167612924907,0.8851347567396822,4.078699805502893,0.3866193605058958,0.5382874696284206,2.073173507932751,0.0,0.0046829070387666575,0.004326980258870839,1.3281418069548272,0.22231458580342964,0.0,0.0,0.0,0.0,0.0,5,5
0703c,24,2026-02-02,SUN,@ARS,TBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nordi Mukiele,Available,0.0,0.0,0.0,0.0,0.0,D,2025,90.0,1972.0,0.0,1.0,0.0,0.0005070993914807302,0.0,0.04563894523326572,2.0,17.0,0.022222222222222223,0.008620689655172414,2.0,0.7758620689655172,1.0,5.0,0.011111111111111112,0.002535496957403651,1.0,0.2281947261663286,0.0,2.0,0.0,0.0010141987829614604,0.0,0.09127789046653144,0.0,32.0,0.0,0.016227180527383367,0.0,1.460446247464503,0.0,12.0,0.0,0.006085192697768763,0.0,0.5476673427991886,0.0,4.0,0.0,0.002028397565922921,0.0,0.18255578093306288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.011111111111111112,0.004563894523326572,1.0,0.4107505070993915,2.0,32.0,0.022222222222222223,0.016227180527383367,2.0,1.460446247464503,1.0,122.0,0.011111111111111112,0.061866125760649086,1.0,5.567951318458418,0.0,6.0,0.0,0.0030425963488843813,0.0,0.2738336713995943,0.0,8.0,0.0,0.004056795131845842,0.0,0.36511156186612576,2.0,64.0,0.022222222222222223,0.032454361054766734,2.0,2.920892494929006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005070993914807302,0.0,0.04563894523326572,0.0,24.0,0.0,0.012170385395537525,0.0,1.0953346855983772,1.0,7.0,0.011111111111111112,0.0035496957403651115,1.0,0.31947261663286003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARS,0.023834589961211492,0.4389026738843212,0.06480484004275845,0.12359354508544837,0.8452389836121768,0.37828987210031473,0.18142631581133484,0.005852789059606212,0.2671546355552651,0.9060783864615533,4.14727166008458,0.4398559159885836,0.43548951943536607,1.854008768893161,0.0,0.0019439453378780106,0.011163768516003914,1.178894604246661,0.25787729539773613,0.0,0.0,0.0,0.0,0.0,5,5
05g2o,24,2026-01-31,CHE,WHU,W 3-2,18.0,45.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joao Pedro,,0.0,0.0,0.0,0.0,0.0,F,2025,84.0,1675.0,1.0,8.0,0.011904761904761904,0.004776119402985075,1.0714285714285714,0.4298507462686567,1.0,22.0,0.011904761904761904,0.013134328358208954,1.0714285714285714,1.182089552238806,1.0,4.0,0.011904761904761904,0.0023880597014925373,1.0714285714285714,0.21492537313432836,2.0,17.0,0.023809523809523808,0.010149253731343283,2.142857142857143,0.9134328358208955,1.0,12.0,0.011904761904761904,0.007164179104477612,1.0714285714285714,0.6447761194029851,1.0,36.0,0.011904761904761904,0.021492537313432834,1.0714285714285714,1.934328358208955,0.0,2.0,0.0,0.0011940298507462687,0.0,0.10746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005970149253731343,0.0,0.05373134328358209,0.0,5.0,0.0,0.0029850746268656717,0.0,0.26865671641791045,1.0,21.0,0.011904761904761904,0.01253731343283582,1.0714285714285714,1.1283582089552238,2.0,21.0,0.023809523809523808,0.01253731343283582,2.142857142857143,1.1283582089552238,1.0,4.0,0.011904761904761904,0.0023880597014925373,1.0714285714285714,0.21492537313432836,3.0,47.0,0.03571428571428571,0.028059701492537312,3.214285714285714,2.5253731343283583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.010149253731343283,0.0,0.9134328358208955,1.0,9.0,0.011904761904761904,0.005373134328358209,1.0714285714285714,0.48358208955223875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WHU,0.2530495383031168,0.8250290554859782,0.09427357854593858,0.740744795893391,0.5079670292505861,1.4392413221188558,0.11511967902551763,0.0,0.23774248369165452,0.2662912273809727,0.9988590385577137,1.155710998661412,0.08462231174421717,2.0971845490988454,0.0051386532918314635,0.010697110613390442,0.0008104092566746207,1.3297683516233596,0.22235800433869568,0.0,0.0,0.0,0.0,0.0,5,5
06c6g,24,2026-01-31,BHA,EVE,T 1-1,4.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Yankuba Minteh,,0.0,0.0,0.0,0.0,0.0,M,2025,8.0,1570.0,0.0,1.0,0.0,0.0006369426751592356,0.0,0.057324840764331204,0.0,29.0,0.0,0.018471337579617834,0.0,1.662420382165605,0.0,8.0,0.0,0.005095541401273885,0.0,0.45859872611464964,0.0,8.0,0.0,0.005095541401273885,0.0,0.45859872611464964,0.0,23.0,0.0,0.01464968152866242,0.0,1.3184713375796178,0.0,23.0,0.0,0.01464968152866242,0.0,1.3184713375796178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.009554140127388535,0.0,0.8598726114649681,0.0,10.0,0.0,0.006369426751592357,0.0,0.5732484076433121,0.0,10.0,0.0,0.006369426751592357,0.0,0.5732484076433121,0.0,48.0,0.0,0.030573248407643312,0.0,2.751592356687898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.008280254777070064,0.0,0.7452229299363057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006369426751592356,0.0,0.057324840764331204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.125,0.015286624203821656,11.25,1.375796178343949,0.0,6.0,0.0,0.003821656050955414,0.0,0.34394904458598724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EVE,0.16564732924693162,1.0867844073790116,0.12769594817907817,0.5446531450959596,1.1083907965388946,1.0148474826111429,0.17139336295077653,0.002804338958611989,0.32650592963593894,0.6798787972992424,1.1324403802854819,0.7255646974713893,0.22494087337872065,0.9049093241512967,0.0011773940345368918,0.009029713241433443,0.0006849391762099539,1.4051769905819225,0.28044535405930293,0.0,0.0,0.0,0.0,0.0,5,5
06cmm,24,2026-01-31,LIV,NEW,W 4-1,14.0,90.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Dominik Szoboszlai,,0.0,0.0,0.0,0.0,0.0,M,2025,90.0,1972.0,1.0,3.0,0.011111111111111112,0.0015212981744421906,1.0,0.13691683569979715,3.0,40.0,0.03333333333333333,0.02028397565922921,3.0,1.8255578093306288,1.0,2.0,0.011111111111111112,0.0010141987829614604,1.0,0.09127789046653144,1.0,14.0,0.011111111111111112,0.007099391480730223,1.0,0.6389452332657201,1.0,23.0,0.011111111111111112,0.011663286004056795,1.0,1.0496957403651115,0.0,14.0,0.0,0.007099391480730223,0.0,0.6389452332657201,0.0,5.0,0.0,0.002535496957403651,0.0,0.2281947261663286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.009634888438133874,0.0,0.8671399594320487,1.0,13.0,0.011111111111111112,0.006592292089249493,1.0,0.5933062880324543,0.0,35.0,0.0,0.017748478701825558,0.0,1.5973630831643002,1.0,18.0,0.011111111111111112,0.009127789046653144,1.0,0.821501014198783,0.0,6.0,0.0,0.0030425963488843813,0.0,0.2738336713995943,0.0,10.0,0.0,0.005070993914807302,0.0,0.4563894523326572,0.0,1.0,0.0,0.0005070993914807302,0.0,0.04563894523326572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.03333333333333333,0.015720081135902637,3.0,1.4148073022312373,0.0,7.0,0.0,0.0035496957403651115,0.0,0.31947261663286003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NEW,0.12255308622070292,1.581602707773217,0.1643797781844996,0.36347376059222286,1.1300334494938367,1.6082575195835365,0.1668481033382577,0.004186852246041711,0.27690896196305137,0.6698110406033541,1.336730369005066,1.32202501225189,0.22332709256444178,1.19585051892585,0.0002963567872289982,0.014701801381714213,0.0004906931859072917,1.4093334759389207,0.21776175189578253,0.0,0.0,0.0,0.0,0.0,5,5
05uht,24,2026-02-01,AVL,BRF,L 0-1,8.0,90.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Morgan Rogers,,0.0,0.0,0.0,0.0,0.0,M,2025,90.0,2047.0,0.0,7.0,0.0,0.003419638495359062,0.0,0.3077674645823156,2.0,27.0,0.022222222222222223,0.013190034196384953,2.0,1.1871030776746458,1.0,5.0,0.011111111111111112,0.002442598925256473,1.0,0.21983390327308255,2.0,21.0,0.022222222222222223,0.010258915486077186,2.0,0.9233023937469467,3.0,15.0,0.03333333333333333,0.0073277967757694185,3.0,0.6595017098192477,6.0,57.0,0.06666666666666667,0.02784562774792379,6.0,2.5061064973131413,0.0,4.0,0.0,0.0019540791402051783,0.0,0.17586712261846604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004885197850512946,0.0,0.04396678065461651,0.0,10.0,0.0,0.004885197850512946,0.0,0.4396678065461651,2.0,18.0,0.022222222222222223,0.008793356130923302,2.0,0.7914020517830972,2.0,27.0,0.022222222222222223,0.013190034196384953,2.0,1.1871030776746458,0.0,1.0,0.0,0.0004885197850512946,0.0,0.04396678065461651,4.0,17.0,0.044444444444444446,0.008304836345872008,4.0,0.7474352711284806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.012212994626282364,0.0,1.0991695163654127,1.0,7.0,0.011111111111111112,0.003419638495359062,1.0,0.3077674645823156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BRF,0.09942377889109369,0.9736818908980116,0.12042558844386037,0.3635014566372142,1.3680307080021208,1.0162244702533811,0.18052661964408123,0.30044530356748606,0.298454126949393,0.9760081057526538,1.5051528290028553,0.7570142997611952,0.22414032802477016,0.9253568576608048,0.0013189132155104193,0.008017768279359308,0.0005705482969133338,1.0764697379905925,0.3137356879538304,0.0,0.0,0.0,0.0,0.0,5,5
06fup,24,,MCI,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,M,2025,15.0,1170.0,0.0,1.0,0.0,0.0008547008547008547,0.0,0.07692307692307693,0.0,39.0,0.0,0.03333333333333333,0.0,3.0,0.0,7.0,0.0,0.005982905982905983,0.0,0.5384615384615385,0.0,8.0,0.0,0.006837606837606838,0.0,0.6153846153846154,0.0,10.0,0.0,0.008547008547008548,0.0,0.7692307692307693,1.0,38.0,0.06666666666666667,0.03247863247863248,6.0,2.9230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.009401709401709401,0.0,0.8461538461538461,0.0,10.0,0.0,0.008547008547008548,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,0.06666666666666667,0.05299145299145299,6.0,4.769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.002564102564102564,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0017094017094017094,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.011111111111111112,0.0,1.0,0.0,5.0,0.0,0.004273504273504274,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03226952637691041,0.4285570313907586,0.091185670775349,0.12721886923842934,0.3781521148494004,0.4941162838085594,0.04809314352690321,0.05646272484927698,0.07459368834078066,0.31491763169939485,0.5589909110941572,0.3856235794041198,0.05206850119293092,0.3471727397511683,9.39312289853423e-05,0.01949866526724611,8.078470069417994e-05,0.7615710594993875,0.05511679139259467,0.0,0.0,0.0,0.0,0.0,5,5
04spw,24,2026-01-31,EVE,@BHA,T 1-1,6.0,90.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,James Garner,,0.0,0.0,0.0,0.0,0.0,M,2025,90.0,2063.0,0.0,2.0,0.0,0.0009694619486185168,0.0,0.08725157537566651,0.0,27.0,0.0,0.013087736306349976,0.0,1.177896267571498,0.0,3.0,0.0,0.001454192922927775,0.0,0.13087736306349976,0.0,8.0,0.0,0.003877847794474067,0.0,0.34900630150266604,4.0,43.0,0.044444444444444446,0.02084343189529811,4.0,1.8759088705768299,1.0,6.0,0.011111111111111112,0.00290838584585555,1.0,0.2617547261269995,0.0,5.0,0.0,0.0024236548715462916,0.0,0.21812893843916625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.007755695588948134,0.0,0.6980126030053321,0.0,32.0,0.0,0.015511391177896268,0.0,1.3960252060106642,1.0,54.0,0.011111111111111112,0.02617547261269995,1.0,2.355792535142996,0.0,14.0,0.0,0.0067862336403296175,0.0,0.6107610276296656,0.0,8.0,0.0,0.003877847794474067,0.0,0.34900630150266604,3.0,17.0,0.03333333333333333,0.008240426563257392,3.0,0.7416383906931653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.011111111111111112,0.012603005332040717,1.0,1.1342704798836645,0.0,9.0,0.0,0.004362578768783325,0.0,0.39263208919049924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BHA,0.0946428855056023,1.0345911311321598,0.13138842503938333,0.37180573056674027,1.0095796211908457,1.0333681204807241,0.18514064506266995,0.008672875356846103,0.29864374303709945,0.6036440765345785,1.2509662262481533,0.7453600113877124,0.23673646049644922,0.9878686144749482,0.0015272357033768878,0.013287952009699669,0.0002997062878379188,1.0953947840757088,0.302409378261633,0.0,0.0,0.0,0.0,0.0,5,5
06dmj,24,2026-01-31,ARS,@LEE,W 4-0,11.25,90.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Jurrien Timber,,0.0,0.0,0.0,0.0,0.0,D,2025,90.0,1817.0,0.0,2.0,0.0,0.001100715465052284,0.0,0.09906439185470556,0.0,19.0,0.0,0.010456796917996699,0.0,0.9411117226197029,0.0,4.0,0.0,0.002201430930104568,0.0,0.19812878370941112,0.0,5.0,0.0,0.00275178866263071,0.0,0.2476609796367639,1.0,29.0,0.011111111111111112,0.015960374243258118,1.0,1.4364336818932306,0.0,18.0,0.0,0.009906439185470555,0.0,0.89157952669235,0.0,3.0,0.0,0.001651073197578426,0.0,0.14859658778205834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.001100715465052284,0.0,0.09906439185470556,0.0,16.0,0.0,0.008805723720418272,0.0,0.7925151348376445,0.0,38.0,0.0,0.020913593835993397,0.0,1.8822234452394058,0.0,10.0,0.0,0.00550357732526142,0.0,0.4953219592735278,0.0,6.0,0.0,0.003302146395156852,0.0,0.2971931755641167,0.0,32.0,0.0,0.017611447440836543,0.0,1.585030269675289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000550357732526142,0.0,0.04953219592735278,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.03333333333333333,0.00825536598789213,3.0,0.7429829389102917,0.0,10.0,0.0,0.00550357732526142,0.0,0.4953219592735278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LEE,0.03127298858765142,0.4485018071950991,0.05521174385666637,0.11477323605521743,0.9960683677536214,0.2960029766347534,0.26882090506989353,0.004840315643631109,0.2626127031946775,0.9593878306422712,4.056525918188326,0.3427327667040792,0.44625894358953383,1.759235867404106,0.0,0.0013836081325047191,0.005748681041288604,1.2080535149082132,0.23369798108155648,0.0,0.0,0.0,0.0,0.0,5,5
046c5,24,2026-01-31,WHU,@CHE,L 2-3,21.0,80.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,Jarrod Bowen,,0.0,0.0,0.0,0.0,0.0,F,2025,90.0,2070.0,1.0,7.0,0.011111111111111112,0.003381642512077295,1.0,0.30434782608695654,1.0,15.0,0.011111111111111112,0.007246376811594203,1.0,0.6521739130434783,1.0,3.0,0.011111111111111112,0.0014492753623188406,1.0,0.13043478260869565,1.0,21.0,0.011111111111111112,0.010144927536231883,1.0,0.9130434782608695,0.0,17.0,0.0,0.00821256038647343,0.0,0.7391304347826088,0.0,45.0,0.0,0.021739130434782608,0.0,1.9565217391304348,0.0,4.0,0.0,0.001932367149758454,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.011111111111111112,0.003864734299516908,1.0,0.34782608695652173,0.0,15.0,0.0,0.007246376811594203,0.0,0.6521739130434783,0.0,17.0,0.0,0.00821256038647343,0.0,0.7391304347826088,1.0,32.0,0.011111111111111112,0.015458937198067632,1.0,1.391304347826087,0.0,2.0,0.0,0.000966183574879227,0.0,0.08695652173913043,1.0,18.0,0.011111111111111112,0.008695652173913044,1.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.011111111111111112,0.021739130434782608,1.0,1.9565217391304348,0.0,1.0,0.0,0.0004830917874396135,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHE,0.2662018995790327,0.7206717206593025,0.09657303951125523,0.7752267716653385,0.4433417551142635,1.4037116987254463,0.1529613533093379,0.0,0.19821378102538062,0.27311130652822724,0.9598780533302195,0.7086352726485626,0.0705841037448823,1.8437987952825807,0.016250134029595138,0.013235171946345922,0.013199715370018978,1.522099420846434,0.20265148901922755,0.0,0.0,0.0,0.0,0.0,5,5
